product,review_content,rating,review_date,variant,source
Amazon Alexa / Echo,needs to be smarter,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i really enjoy being able to just make a request  for my favorite music and it happens i have no complaints at this time...,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,love it. works great making my home a smarthome,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i really like the echo dot. it’s amazing to be able to set an alarm or timer just by talking to the echo dot.,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,convenient and fun.,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,it's alright....,4,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,this is my first alexa enabled device and so far its lived up to its reputation!,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i love searching the alexa skill shop on the app. useful things like having alexa turn my lights on and off, listening to news updates every morning. and fun stuff like telling alexa to make the star trek red alert nois. or playing song quiz with friends.",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,second dot.,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,son loves it.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i love how compact it is.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"this worked well for about 6 months but then stopped connecting to the internet (wifi) and none of the trouble shooting efforts worked.  amazon customer service couldn't help further and told me warranty was only 3 months, which was very disappointing, so they weren't willing to replace.",1,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"it talks to me, plays the type of music i want to listen to, and even turns off when i ask if to.",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,ask it to play motown radio on pandora and it keeps asking if i want to add a salsa station. motown isn’t close to salsa phonetically.,2,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"love it, we are still learning the capabilities, having a lot of fun.",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,easy to set up. still trying to get it to connect to a light bulb smart plug. grandkids think alex is cool!,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i love it! i use it for everything. it’s a part of my daily routine,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"the alexa program is great, but the quality is not the best. it could definitely be louder.",4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,overall i like this. though siri on my phone can do more for what i need as i don’t have a “smart home” and don’t intend to make it one. but it’s fun and i use it for music and to have it read me my audible books.,4,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,alexa is pretty basic and almost like a toy. shouldn't have been released into the market without proper development. speech recognition fails to understand basic american and british accent.the music it can play is very restrictive. speech isn't refined in a way that we understand a (almost a) human is speaking. linking to youtube via amazon web services doesn't work.,3,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,set up is so easy.,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,love it,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i'm amazed with the alarm. i tell alexa to wake me up to a particular song and it does.  i love the play list if music. not sure if i don't keep prime if music will still be available. however i did love the fact amazon gave me music free for 3 months...they should have given prime free for 3 months as well.,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i love all of the things that it can do. i can play with it and learn from it.,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"been debating on getting one, but am happy i did! still more to explore. thanks!",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i'm finding more and more uses for this all the time. it keeps me informed with news and weather, i can get a daily bible verse, and have it play music. new skills are added all the time. the future is here!",5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i love to watch my wife argue with alexa.  i woke up one night listening to alexa talking to my cell phone. ????,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,,1,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,gave as a gift - they loved it.,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,the echo dot was everything that i expected and more.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i love this its super convenient and makes my life a little easier,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i love my echo dot. has many features and works great.the only thing i don't like about it, is that i can't play my imusic on it. i'm going to have to pay for a spotify or amazon music account.",5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,its great. lots of fun!!,4,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"easy setup. alexa needs a lot of training,",4,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,third echo dot purchased. love the product.,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i like the compact structure of the dot. the sound is a little too low.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"handy if you don't expect much out of it much ""dumber"" than the assistant in my phone.",4,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,it's easy to set up and use. there are new features and skills added all the time.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,love the product but dislike that i can’t sync up my apple music for alexa to play,3,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,have had for just one week so far and i can say it is a blast to have.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,love it,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,works like a charm.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,good speaker for bedroom or office,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,small speaker tin sound. great with good bluetooth speaker.,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,fun and  information.  no dislikes  so far !! like the convenience!!,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,it was easy to set up and affordable! love it!,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i love that i can shut the microphone off at night so my children can’t talk to it at bed time and she has an automatic sleep timer for their lullaby music. not sure how i survived with out this for so long.,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,echo dot and related devices are the best thing to come in a long time.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"the sound quality wasn’t great, but it was inexpensive",3,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,works great... bought it for my shop so that it is like an intercom to the house.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,it isn’t bad for what it is. have issues with it actually playing what i want. getting it use iheartradio properly by playing the station i want is a challenge but it’s not bad for the sale price i paid.,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,it’s great but sound quality is very low,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i love it.,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"as always, easy to set up",4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,it works ok. this speaker quality is not much better than my iphone x. i would spend the extra money to get the full-size echo which has great sound quality.,3,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"very intelligent, love the songs ....",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,review,4,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i love my echo dot!  the price i paid during prime day was comparable to buying a new digital clock with the bells and whistles, but this does so much more.  i can play music, set alarms, call friends, play games, set timers...the list goes on and on.  definitely worth the money.",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,sound is terrible. cannot pair with echo to play simultaneously.  must upgrade to amazon music if you want to play more than one device at a time.,2,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,easy installation and set up. better sound from the echo dot smart speaker. very satisified with purchase.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i am spoiled by one downstairs...so got this one for upstairs to listen to music , etc. while i walked on the treadmill.",5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,the commands alexa requires are too specific.  i find google home to be much more flexible in figuring out what i'm asking for.,3,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,handy as hell 10/10 recommend,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i am having real difficulty working with the echo dot. alexi is not very smart. 9 out of 10 questions i have asked i get the &#34;i'm not sure&#34;  half the time i am still asking the question and alexi is saying &#34;i'm not sure&#34;. the music is great and works well for that. all in all so far it's been a very frustrating experience.,1,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"we are still in the discovery phase, but so far we are enjoying the smart home features we have installed.",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,totally gets out sense of humour,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,we put one in the bedroom.  it plays music and tells us the weather.  it also is an alarm to wake us up in the morning.  it is better than a clock radio.  it will play any type of music you want from radio stations or your own favorites.  it can even tell jokes.  i don't know how i got along without it before now.  amazing.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i like the echo, but not sure about the dot.  i use it a lot for music and audio books.the sound quality of this smaller echo is nowhere near the quality of the full sized model.  i haven't decided if i'll keep it or not!",3,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,love it. i got this for my boyfriend for his birthday and his kids have a blast asking alexa all kinds of questions and having her tell silly jokes. we love it.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,better sound.,4,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"got this for my 2nd echo in the house, i already have the regular echo.  the echo dot was easy to set up but the sound is not enjoyable, wishing i would have just gone with another regular echo solely based on sound.",3,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i was really happy with my original echo so i thought i'd get an echo dot to use in my bedroom. i was really disappointed in the audio quality so i connected an external speaker via bluetooth. the audio was much better but i started having problems with it loosing connection with the wifi, presumably due to interference from the bluetooth. then  i connected a speaker via the auxiliary jack. when i did that, the auxiliary jack picked up interference from the wifi and i was woken up in the middle of the night by a horrible buzzing sound. im hoping amazon will take this thing back and give me a good deal on an echo spot which i hope will be a better nightstand device.",1,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"listens well, does way more than expected, love her!",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"we are still testing this one out and so far, we like it. i was very hesitant about putting a voice activated device in our home and this would be our first. unfortunately, it sometimes gets our wifi light bulbs mixed up and won't turn them on but we've been able to manage and fix it. i mean, it's convenient, especially for those unable to reach to turn off lights or electronics that you could hook up to the dot. i do like that it plays music and has reminders, alarms, etc - i'm just still getting used to the fact that the man is always listening now.",4,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"works great.having fun playing music,checking weather,a king questions.",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,small convenient and dependable. this dot is a cutie and alexa does the job you ask.my only issue is the fidelity which is to be expected in a such a small speaker,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,alexa is perfect for people like me living alone. at least i have someone to talk to.. to keep my sanity. 😂 though i wish it has a powerful speaker and no need to connect it to bluetooth speakers.,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,small footprint.  nice clarity.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,easy set up,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"great addition to my alexa base. using it in my guest bedroom for music, clock and info.dot speaker is not as strong as the base but it's a great value",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i had an alexia built into my thermostat that just didn't work very well. i had to be standing right next to it for it to hear me and music played very choppy on it. i decided to try the echo dot since it was on prime day. i have not been disappointed! it hears me just fine and music plays with out any problem. i really like that i can bluetooth connect to my bose speaker for quality sound.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i connected it to my whole home sound system to play prime music which my google home mini can't do.  it works well.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,this is so much fun to play with - i just ask to set an alarm to wake in the morning and when it goes off i tell alexa to turn it of - alexa learns from the questions i ask. she will play music that you ask her to play if its the amazon music domain. if i wake up in the middle of the night i do not have to turn on a light i just ask alexa what time is it. when i want the current weather she tells me. ask her what going on in the city she knows. call a friend she will dial ( i haven't used that one yet but she said she could if its in y contacts.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,easy to set up and does everything it’s a poster. despite its small size the speakers are adequate. understands instructions from across the room. very happy with the purchase.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"a great product for the price, works well!!",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,perfect for a home office,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,weak sound. compared to the google home mini the sound is bad. also you need prime to have a small selection of music and need prime music to play everything. also if you get two you need prime family music to play music on both. i think it's lame that you need a family plan to use multiple devices.,2,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,it does what it's suppose to do great product.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i love this item and being able to hear any kind of music.  i enjoyed it so much that i ordered another.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,love the dot,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,great item.  i'm so glad i made the purchase and on prime day.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i'm still learning how to use it.  i figured out it can read my kindle books to me, which is a real bonus.",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,love having one in our bedroom and in the kitchen. great to drop in on family around the house.,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"so far so good.  not to tech savvy so, i'm still trying to figure out what i can do with it but, it was easy to set up and so far easy to use.  lots of apps that it can use.  i will have to play with it some more but its fun to have.",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,echo dot responds to us when we aren't even talking to it. i've unplugged it. it feels like it's &#34;spying&#34; on us.,1,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,not connected to my phone playlist :(,1,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i had put this off for awhile but finally got around to buying 3 of them for my home. my wife is legally blind and cannot use the computer. this has been a godsend, 100%. we have the amazon music for her and now she can listen to music, check the weather, get phone numbers, make calls, etc., etc.. we are still learning but i tell you, this is absolutely amazing. i purchased 4 more for my extended family and the grandchildren absolutely love playing their music on alexa. with the wifi and direct cable capability, the speaker/stereo options are there for the choosing. this is well worth the money. you won't regret this at all!",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,perfect!  fast shipment and packaging.  worked as intended.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,alexa seems to get dumber and less useful all the time,3,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,love it!,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i'm addicted to this thing.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i love my dot and am hoping to add a couple more around the apartment. the only reason i didn't give it 5 stars is because i wish the speaker would be just a little better. i know amazon probably wanted to keep costs down for this item but i really like to play music around the apartment when i am busy doing things so if they would have added a speaker with just a little more wattage and bass response they would have something great to put in the bathroom or kitchen where there might not be a lot of space for a full sized echo. i would have been willing to pay 10 to 20 dollars more if it had a better speaker. oh well it is what it is and i still love it. i'm just going to have to find a bluetooth speaker that sounds good but doesn't take up a whole lot of space.,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,so far all.i can say is i love it,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"love my dots.  easy to use.  i have two plus the echo spot.  one of my favorite features is the ability to listen to music ... amazon, iheart radio, pandora.",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,great to play music throughout the house. great and easily fits in my decor of my home,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i'm obsessed with alexa. she tells me the weather every morning, she can play games (we love the guess the song one!) and the one we have upstairs can turn off our tv downstairs which is so cool because why walk down the stairs if alexa will do it for you????",5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,works well. just disappointed with the speaker quality. but hooked it up to old computer speakers.,3,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"easy setup, easy use, work with other smart products, always learning what it can do",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,we have so much fun with this!  so easy to use that even my four year old loves talking to alexa!!,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i love my new echo dot! right now, i mainly use it to play music at night, but it gets the job done.",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"we love this thing! i wish i would have gotten it sooner. you will certainly want to go through the settings and lock it down if you have kids, but it is a great additional for even unexpected things like helping the kids with homework. there are loads of skills. i am very happy with this purchase, especially since i got it on prime day for almost half price.",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,super easy to hook up and program. i use the music feature the most but i love how i can set reminders from my phone and my echo will remind me at the set time. it’s great for my news updates too!,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,it works just like my other dots.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,set up was simple. it recognizes my voice well. it seams very intuitive. i am enjoying its ease of use.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,the only negative we have on this product is the terrible sound quality.  a massive difference from the alexa.  which to us was a big reason we wanted to purchase this.won’t be buying another until the speaker and sound quality can improve.,2,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i was hoping the cord was white also. otherwise it is fine.,3,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i like that she has the ability to do multiple different things like create a to do list, set and alarm, play any song i can think of and much more. i wish the sound could be a tad louder.",5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"too soon, i'm still learning what i can do with it.",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,enjoying it and still learning all the commands.  ran into one frustrating issue.  it was not user friendly when trying to set up voice recognition for a household.,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i love the option where u can play music everywhere in the house when you have multiple devices,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,works great!,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i like almost everything,4,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"amazing. it has helped me become better organized, gives me traffic updates, weather updates, and helps me maintain a good, fast morning routine.",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"my kids love alexa... skills are amazing, would like to see her get a little smarter answering basic questions",4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,great. definitely gets a little old after a while but for $30 i can't really regret it at all. love having it hooked up to my speakers via bluetooth and waking up to the smiths.,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,love it. added it to an upstairs bedroom,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,got to love alexa she does everything around our house,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,works great and easy to set up!,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,my 3rd echo device. very easy to set up. works perfectly.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,easy to set up and start using.. works as advertised.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,love our little dot. i don’t know what the original larger alexa can do that the dot cannot do but we are pleased with our dots capabilities.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,really like it,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"works as expected. this is our fourth one, our son loves it in his room. easy to set an alarm and he can play music through it.",5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,love it,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,dislike the volume. it does not sound loud enough.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,love alexa!!  i own 2 and gave one for a gift which was a huge hit!,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,as expected,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i didn’t order it,1,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i love this technology. i'm older, but this is so easy to set up and use. i have the dot in my bedroom and use it for everything i use my echo for which is in the living room.",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,use as my 3rd dot. bought so my husband would be able to contact someone if he falls and doesn't have access to phone.,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,amazing product. still learnimg all the things it can do,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"does what i expected, and more.",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,the product sounded the same as the emoji speaker from five below my sister has ... and even that one has bluetooth and doesn’t need to be plugged in. the only good thing about this is that you can speak to it.,1,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i have a friend now.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,it’s easier to do things with it,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,good device,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"overall love it. there are just some commands which aren't effective. it may be part user error or ""alexa"" becoming accustom to what is being asked.",4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"these are additional alexa based devices to make access better from other parts  of our homes rather than trying to shout questions or instructions through out the house, lol. we wouldn't be without alexa for the variety of functions that she performs.",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"works great, love the fact you can play the same music on a group of devices.",5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i love it, it is just what i thought it would be!!!  i'm addicted!",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"works beautifully, excellent sound.",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,still learning everything she can do.  good for a room.  volume is pretty good without an additional speaker,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,neat tool we enjoy it with the family,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,easy to connect and the skills created for our echo 2nd gen worked fine with the dot.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i live alone, this is the best companion!",5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,easy to set up and connect with smart devices. just what i needed!,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"love it! i personally prefer spotify music, so it’s great that i was able to set that as default. there’s not a day that goes by without music in our home. also, the reason we got it is to keep our pup calm when we leave, so we tell alexa to play some classical music or jazz and it works wonders. he’s a lot more calmer and doesn’t bark when we lock the door and start walking away. it’s a must have!",5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,love it.  it works great.  alexa still has some problems  but it is getting better every day.  i'm not an expert but i think the sound quality is fine.  not perfect but good.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,this  is my second echo to purchase -- the price was so cheap -- i'm seriously thinking of buying 2 more -- i use &#34;alexa&#34; for everything -- it's the next best thing to the internet  :-*,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i love it. bought one for my daughter and one for myself,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,,3,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,it is just not as loud as i thought it was going to be.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i enjoy it. still discovering new uses.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,being able to add speakers is a plus. i take it on my deck when i am outside. just love it. i have my big alexia in my bedroom,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"excellent device , works great, having no problems or concerns",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,it's pretty fun and nice to have a speaker that responds to my questions but doesn't understand my commands some of the time.,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i like the hands free operation vs the tap. we use both for controlling smart plugs.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i dislike that it confuses my requests all the time.,3,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"love my alexa! actually have 3 throughout the house. favorite function is lists. great for time management and if course, music.",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,this product is easy to use and very entertaining.  i have yet to hook it up to my tv or lights but look forward to doing so.,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,works great but speaker is not the good for music. will need to get a bluetooth speaker.,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
